#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:GTR1" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:GTR1" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:GTR1">
#                <taxonset id="TaxonSet.GTR1" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:GTR1" name="distribution" x="@birthRate.t:GTR1">
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.01" lower="0.0" name="S" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ClockPrior.c:GTR1" name="distribution">
#            <parameter id="clockRate.c:GTR1" name="x">1.0E-4</parameter>
#            <LogNormal id="LogNormalDistributionModel.01" name="distr">
#                <parameter estimate="false" id="RealParameter.02" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.03" lower="0.0" name="S" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <distribution id="Constraint_1.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:GTR1">
#            <taxonset id="Constraint_1" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="74" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="9" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="62" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="40" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.01" lower="2033.0" name="distr" upper="2486.0"/>
#        </distribution>
#        <distribution id="Constraint_2.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:GTR1">
#            <taxonset id="Constraint_2" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="47" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="58" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="80" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="72" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="24" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="56" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="2" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="42" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="66" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="28" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="10" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="77" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="19" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.02" lower="1946.0" name="distr" upper="2379.0"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@GTR1" id="treeLikelihood.GTR1" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:GTR1">
#            <siteModel id="SiteModel.s:GTR1" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:GTR1" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:GTR1" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:GTR1" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="LewisMK.s:GTR1" spec="beast.evolution.substitutionmodel.LewisMK" stateNumber="2"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:GTR1" id="StrictClock.c:GTR1" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	mutationRate	monophyletic(Constraint_1)	logP(mrca(Constraint_1))	mrcatime(Constraint_1)	clockRate	monophyletic(Constraint_2)	logP(mrca(Constraint_2))	mrcatime(Constraint_2)	
454000	-75820.86084059662	-75186.29217157814	-634.5686690184784	-75186.29217157814	2372.36393677878	-589.3773962503942	0.0017112920891401008	1.0	0	-6.115892125483034	2104.090052490998	2.3254359166031448E-4	0	-6.07073772800249	2372.36393677878	
455000	-75823.9252654858	-75192.74916842623	-631.176097059571	-75192.74916842623	2308.6436681357477	-586.3101688646524	0.0017771940337213364	1.0	0	-6.115892125483034	2064.0970514705377	2.4135660210254696E-4	0	-6.07073772800249	2308.6436681357477	
456000	-75813.95158733033	-75181.79405630154	-632.1575310287922	-75181.79405630154	2333.16543206728	-587.3091576343112	0.0018298441595535348	1.0	0	-6.115892125483034	2098.3549014779114	2.370314651302524E-4	0	-6.07073772800249	2333.16543206728	
457000	-75825.34275073626	-75192.51730428555	-632.8254464507164	-75192.51730428555	2371.847302479779	-588.0870748562542	0.0018996022116835429	1.0	0	-6.115892125483034	2071.9948248441287	2.35750022637074E-4	0	-6.07073772800249	2371.847302479779	
458000	-75819.91251425727	-75188.60073722637	-631.3117770309087	-75188.60073722637	2368.420537837344	-586.1360102387754	0.0016441257162519323	1.0	0	-6.115892125483034	2036.9312416935654	2.4036400669465806E-4	0	-6.07073772800249	2368.420537837344	
459000	-75825.11691679308	-75196.52260988606	-628.5943069070141	-75196.52260988606	2314.1032375489062	-583.867954271873	0.0017698304153087535	1.0	0	-6.115892125483034	2053.5620695540997	2.490126496660187E-4	0	-6.07073772800249	2314.1032375489062	
460000	-75832.08663063978	-75201.67058057469	-630.4160500650881	-75201.67058057469	2370.002818204694	-585.5398914822357	0.0017833353580003122	1.0	0	-6.115892125483034	2108.7344829485082	2.4024437195693506E-4	0	-6.07073772800249	2370.002818204694	
461000	-75833.6006015053	-75203.23421572927	-630.366385776032	-75203.23421572927	2363.024644246324	-585.5305949185016	0.001794160638951657	1.0	0	-6.115892125483034	2091.756776073599	2.411177201770303E-4	0	-6.07073772800249	2363.024644246324	
462000	-75833.06763914284	-75201.75494274967	-631.3126963931701	-75201.75494274967	2375.466075155878	-586.2428718147679	0.0017254006802832115	1.0	0	-6.115892125483034	2149.2596868670707	2.368220332824049E-4	0	-6.07073772800249	2375.466075155878	
463000	-75838.88038804918	-75211.7762949728	-627.1040930763669	-75211.7762949728	2346.223274430271	-582.4111988750133	0.0017721718210098158	1.0	0	-6.115892125483034	2043.7761608512217	2.5045452162682783E-4	0	-6.07073772800249	2346.223274430271	
464000	-75842.7204019157	-75210.30675286142	-632.4136490542885	-75210.30675286142	2362.904005293899	-588.2815396920431	0.002131525229184835	1.0	0	-6.115892125483034	2097.6605553551276	2.449312922373473E-4	0	-6.07073772800249	2362.904005293899	
465000	-75833.63879808052	-75200.67844070024	-632.9603573802781	-75200.67844070024	2289.7221336539114	-587.295350856664	0.0014775720515635914	1.0	0	-6.115892125483034	2066.9554293960227	2.362558399996353E-4	0	-6.07073772800249	2289.7221336539114	
466000	-75829.75649744013	-75199.96804559485	-629.7884518452765	-75199.96804559485	2325.8392386081364	-585.3533693526242	0.0019050830936313586	1.0	0	-6.115892125483034	2046.3884695220845	2.5006410446481883E-4	0	-6.07073772800249	2325.8392386081364	
467000	-75820.02325948264	-75190.81173838023	-629.2115211024092	-75190.81173838023	2364.704215810955	-584.3078582573304	0.0016932271240245132	1.0	0	-6.115892125483034	2041.2258750304227	2.483515768532771E-4	0	-6.07073772800249	2364.704215810955	
468000	-75818.89385236551	-75189.30894015111	-629.5849122143997	-75189.30894015111	2377.5483155746006	-584.816771149958	0.001788265159508086	1.0	0	-6.115892125483034	2070.738772917145	2.4502284929586835E-4	0	-6.07073772800249	2377.5483155746006	
469000	-75816.59355838542	-75187.13254798307	-629.461010402346	-75187.13254798307	2374.284458550497	-584.3866738260195	0.0016269685983114723	1.0	0	-6.115892125483034	2054.237371527208	2.472753663013724E-4	0	-6.07073772800249	2374.284458550497	
470000	-75821.83635538245	-75193.16762726066	-628.6687281217883	-75193.16762726066	2354.11116172268	-583.8127734759961	0.0017424935070599905	1.0	0	-6.115892125483034	2071.165080731226	2.454209016047351E-4	0	-6.07073772800249	2354.11116172268	
471000	-75817.40602092647	-75189.84879317715	-627.5572277493185	-75189.84879317715	2226.241187748802	-582.6722191507283	0.0016592614748016665	1.0	0	-6.115892125483034	2048.203196252331	2.531289561130492E-4	0	-6.07073772800249	2226.241187748802	
472000	-75820.96190727192	-75189.55101415624	-631.4108931156757	-75189.55101415624	2312.302503931942	-586.9152680130877	0.0019587692822937482	1.0	0	-6.115892125483034	2085.918478120586	2.4204135468427546E-4	0	-6.07073772800249	2312.302503931942	
473000	-75840.33931277842	-75203.62448108883	-636.7148316895845	-75203.62448108883	2315.9042598766146	-592.6729759648729	0.0022811640049856296	1.0	0	-6.115892125483034	2125.7831473753677	2.3760608058161448E-4	0	-6.07073772800249	2315.9042598766146	
474000	-75836.97967624443	-75204.69103039846	-632.2886458459657	-75204.69103039846	2304.085354708534	-586.7798240959036	0.0015293845496019227	1.0	0	-6.115892125483034	2078.2434237316465	2.374544039224411E-4	0	-6.07073772800249	2304.085354708534	
475000	-75834.67634017575	-75201.68176669157	-632.9945734841808	-75201.68176669157	2374.8492452558044	-587.8352888807614	0.0017000907119083593	1.0	0	-6.115892125483034	2075.2022312568934	2.3518696555032353E-4	0	-6.07073772800249	2374.8492452558044	
476000	-75837.07058059843	-75204.3445492161	-632.7260313823422	-75204.3445492161	2328.1953299120373	-588.1009064041965	0.0019309351088226407	1.0	0	-6.115892125483034	2119.772085328797	2.383005762363571E-4	0	-6.07073772800249	2328.1953299120373	
477000	-75827.99486629556	-75197.28311884351	-630.7117474520484	-75197.28311884351	2346.8375544633186	-586.0288093542653	0.0018504671076489578	1.0	0	-6.115892125483034	2097.5471586601802	2.4302900644372454E-4	0	-6.07073772800249	2346.8375544633186	
478000	-75823.0018614739	-75191.72016127507	-631.2817001988285	-75191.72016127507	2322.5320911777458	-586.7292426951211	0.001903376663003809	1.0	0	-6.115892125483034	2098.394301891793	2.443717999393438E-4	0	-6.07073772800249	2322.5320911777458	
479000	-75818.58802415295	-75189.29756113599	-629.2904630169681	-75189.29756113599	2294.1595044882615	-585.0549624095345	0.002000657536307432	1.0	0	-6.115892125483034	2121.9172741332695	2.5116630697542976E-4	0	-6.07073772800249	2294.1595044882615	
480000	-75826.68700407096	-75197.93989938391	-628.747104687047	-75197.93989938391	2271.7699886227133	-583.6483422705295	0.0016145959637420594	1.0	0	-6.115892125483034	2101.6223911971374	2.4748582415821274E-4	0	-6.07073772800249	2271.7699886227133	
481000	-75832.55138357476	-75207.25732830081	-625.2940552739501	-75207.25732830081	2235.7432540936143	-581.2779490812919	0.002050782685431448	1.0	0	-6.115892125483034	2070.958419926197	2.5787239189135094E-4	0	-6.07073772800249	2235.7432540936143	
482000	-75833.17449641664	-75203.47902440699	-629.6954720096494	-75203.47902440699	2323.337342354519	-584.3975717447202	0.0015314838390196224	1.0	0	-6.115892125483034	2159.310014817931	2.4749403676055284E-4	0	-6.07073772800249	2323.337342354519	
483000	-75828.97349274166	-75200.26691995993	-628.7065727817205	-75200.26691995993	2275.843546522705	-583.7624826895005	0.0016729939661268873	1.0	0	-6.115892125483034	2159.085457114366	2.4857162402826624E-4	0	-6.07073772800249	2275.843546522705	
484000	-75826.82273575677	-75201.78384092388	-625.0388948328857	-75201.78384092388	2319.457427891286	-580.7945319077703	0.0018731841894020745	1.0	0	-6.115892125483034	2071.075609416465	2.631964359517446E-4	0	-6.07073772800249	2319.457427891286	
485000	-75812.92247109748	-75185.37121327443	-627.5512578230562	-75185.37121327443	2309.166765809071	-583.097475597985	0.0018723976788287792	1.0	0	-6.115892125483034	2071.251139040034	2.523263478840762E-4	0	-6.07073772800249	2309.166765809071	
486000	-75819.17570200849	-75189.57250976752	-629.6031922409808	-75189.57250976752	2351.237743088463	-585.0750566526063	0.0018738863057309355	1.0	0	-6.115892125483034	2099.896696863686	2.4841637274683053E-4	0	-6.07073772800249	2351.237743088463	
487000	-75820.80201334294	-75189.738592018	-631.0634213249394	-75189.738592018	2371.3865496388985	-586.3849390908545	0.0018212563517102565	1.0	0	-6.115892125483034	2075.5557544431053	2.4612848055107563E-4	0	-6.07073772800249	2371.3865496388985	
488000	-75824.45428254621	-75193.84876684715	-630.6055156990573	-75193.84876684715	2374.117041920167	-585.3404425037571	0.0015786498550559276	1.0	0	-6.115892125483034	2062.05780788803	2.4344654173188266E-4	0	-6.07073772800249	2374.117041920167	
489000	-75813.92899166934	-75185.38241322253	-628.5465784468146	-75185.38241322253	2339.336218362905	-583.8849529787806	0.001777665631902784	1.0	0	-6.115892125483034	2035.4166909080502	2.514610224133294E-4	0	-6.07073772800249	2339.336218362905	
490000	-75813.29154481634	-75184.43321030094	-628.8583345154055	-75184.43321030094	2327.2406634085683	-583.8597654419953	0.0016438578630596666	1.0	0	-6.115892125483034	2054.2113102036337	2.4913356856661356E-4	0	-6.07073772800249	2327.2406634085683	
491000	-75818.23551375311	-75190.32377509847	-627.9117386546388	-75190.32377509847	2249.926402264	-583.8587116099657	0.0020821449873859406	1.0	0	-6.115892125483034	2065.618874340883	2.5313431501768725E-4	0	-6.07073772800249	2249.926402264	
492000	-75820.6058820774	-75190.11362078313	-630.4922612942723	-75190.11362078313	2356.3793216546746	-585.6632592101405	0.0017573611777689324	1.0	0	-6.115892125483034	2093.3084922568364	2.451979818914909E-4	0	-6.07073772800249	2356.3793216546746	
493000	-75817.46886187709	-75188.04389694953	-629.4249649275553	-75188.04389694953	2352.7043974195954	-584.728627434236	0.0017857257548754175	1.0	0	-6.115892125483034	2046.3893162563131	2.488616907482175E-4	0	-6.07073772800249	2352.7043974195954	
494000	-75823.25354801588	-75192.23676531264	-631.0167827032357	-75192.23676531264	2362.3563224519867	-586.5507375921507	0.001936084803669333	1.0	0	-6.115892125483034	2077.558790937004	2.455732500684551E-4	0	-6.07073772800249	2362.3563224519867	
495000	-75832.68603125711	-75203.5315695322	-629.1544617249007	-75203.5315695322	2334.800085383058	-583.9218784208742	0.001550129721239623	1.0	0	-6.115892125483034	2046.4043699274887	2.4847133080642175E-4	0	-6.07073772800249	2334.800085383058	
496000	-75828.39321229424	-75199.92416432744	-628.4690479667913	-75199.92416432744	2365.901019127446	-583.5629034384331	0.0017032779504093393	1.0	0	-6.115892125483034	2123.6956707240624	2.4712589390439094E-4	0	-6.07073772800249	2365.901019127446	
497000	-75821.43223552928	-75195.0833930018	-626.3488425274879	-75195.0833930018	2323.033524084292	-582.0164073498148	0.0019258016809582169	1.0	0	-6.115892125483034	2049.4633085519836	2.5328231958312143E-4	0	-6.07073772800249	2323.033524084292	
498000	-75819.7151531358	-75191.20701084351	-628.508142292285	-75191.20701084351	2314.4055660214626	-584.5709383718881	0.0021457711844755684	1.0	0	-6.115892125483034	2097.404488304696	2.535448517347442E-4	0	-6.07073772800249	2314.4055660214626	
499000	-75821.11703134852	-75193.25233274908	-627.8646985994426	-75193.25233274908	2328.2526615439324	-582.7730793950062	0.0015844808550702365	1.0	0	-6.115892125483034	2088.9136521744476	2.51413909911362E-4	0	-6.07073772800249	2328.2526615439324	
500000	-75823.2723314851	-75195.73656307596	-627.535768409139	-75195.73656307596	2303.3469532347926	-582.4395616670096	0.0015505554896430849	1.0	0	-6.115892125483034	2041.277415755278	2.553679128810728E-4	0	-6.07073772800249	2303.3469532347926	
501000	-75837.96858462003	-75209.10718834883	-628.8613962711992	-75209.10718834883	2349.8152309854495	-583.9960787714589	0.0017169394889955476	1.0	0	-6.115892125483034	2090.4527765945927	2.4768154606649484E-4	0	-6.07073772800249	2349.8152309854495	
502000	-75829.35979280087	-75201.88884717759	-627.4709456232854	-75201.88884717759	2335.2469951990756	-583.6453708906067	0.002152770979724071	1.0	0	-6.115892125483034	2057.10138273123	2.5873729991613055E-4	0	-6.07073772800249	2335.2469951990756	
503000	-75814.6325161262	-75189.58981838168	-625.0426977445326	-75189.58981838168	2247.866114493944	-580.9140039237167	0.0019841830482291477	1.0	0	-6.115892125483034	2038.361004325452	2.582208983333854E-4	0	-6.07073772800249	2247.866114493944	
504000	-75825.84060226682	-75198.54825628032	-627.2923459864913	-75198.54825628032	2282.4817571597896	-582.8729934534283	0.0018778768997083316	1.0	0	-6.115892125483034	2114.2554284722373	2.5354163741482164E-4	0	-6.07073772800249	2282.4817571597896	
505000	-75826.68753223516	-75198.42662264904	-628.2609095861065	-75198.42662264904	2314.3353762279125	-582.936379572606	0.0014568098467354306	1.0	0	-6.115892125483034	2043.9942291176242	2.5581723121551145E-4	0	-6.07073772800249	2314.3353762279125	
506000	-75839.3138952337	-75210.02806445093	-629.2858307827663	-75210.02806445093	2354.648182985778	-584.4413969942776	0.0017442488640794973	1.0	0	-6.115892125483034	2069.3644320158614	2.458066983322916E-4	0	-6.07073772800249	2354.648182985778	
507000	-75825.2624657109	-75197.38200679157	-627.8804589193314	-75197.38200679157	2274.0074882716167	-583.6304660780075	0.0019553441876231587	1.0	0	-6.115892125483034	2045.4813022147036	2.5467500838135426E-4	0	-6.07073772800249	2274.0074882716167	
508000	-75827.3006221846	-75199.13795512417	-628.1626670604327	-75199.13795512417	2304.044345901699	-583.0669365243009	0.0015880753727334916	1.0	0	-6.115892125483034	2083.864306938866	2.5077191694062803E-4	0	-6.07073772800249	2304.044345901699	
509000	-75818.77307149714	-75191.43598061634	-627.3370908808052	-75191.43598061634	2289.8617954772526	-582.7978406684024	0.0018298170099898844	1.0	0	-6.115892125483034	2051.083514491987	2.5226942000956647E-4	0	-6.07073772800249	2289.8617954772526	
510000	-75822.76506440721	-75191.6379389561	-631.1271254511015	-75191.6379389561	2374.263947591991	-586.2107494195004	0.0017656981771129701	1.0	0	-6.115892125483034	2085.28360822613	2.400752422897048E-4	0	-6.07073772800249	2374.263947591991	
511000	-75817.0399895632	-75187.35134727707	-629.6886422861347	-75187.35134727707	2302.5647177787914	-584.5767401303758	0.0016461222825867072	1.0	0	-6.115892125483034	2055.9382825546836	2.432505010777672E-4	0	-6.07073772800249	2302.5647177787914	
512000	-75824.17411849322	-75193.8686329742	-630.3054855190139	-75193.8686329742	2296.8696426763113	-585.4375074254999	0.0017471298987263306	1.0	0	-6.115892125483034	2068.8471433387367	2.4434157659349476E-4	0	-6.07073772800249	2296.8696426763113	
513000	-75830.65081352001	-75199.78764092897	-630.8631725910323	-75199.78764092897	2375.5866893149114	-585.7219051980843	0.0016455790070010045	1.0	0	-6.115892125483034	2040.4204487740587	2.418769174684257E-4	0	-6.07073772800249	2375.5866893149114	
514000	-75829.27753777214	-75197.8161522807	-631.4613854914296	-75197.8161522807	2361.761942106744	-586.2470095107803	0.0016366468454897306	1.0	0	-6.115892125483034	2045.7079395286355	2.3932558075244123E-4	0	-6.07073772800249	2361.761942106744	
515000	-75814.74614353293	-75184.28438418929	-630.4617593436373	-75184.28438418929	2328.933718900694	-585.1553562242785	0.0015499702826171013	1.0	0	-6.115892125483034	2074.791710902935	2.4481760317211673E-4	0	-6.07073772800249	2328.933718900694	
516000	-75826.00795260062	-75195.42471705531	-630.5832355453036	-75195.42471705531	2325.3691479719514	-586.6860174656216	0.0022384655402422	1.0	0	-6.115892125483034	2061.052059018426	2.4794245534622374E-4	0	-6.07073772800249	2325.3691479719514	
517000	-75817.54969641703	-75188.76179506571	-628.7879013513129	-75188.76179506571	2355.6583551049694	-584.4200948771608	0.0019425603476273857	1.0	0	-6.115892125483034	2049.3518935592615	2.4987824214929E-4	0	-6.07073772800249	2355.6583551049694	
518000	-75823.26334338111	-75193.01452945647	-630.2488139246489	-75193.01452945647	2265.4745198388155	-585.7100171259686	0.0019330591899169116	1.0	0	-6.115892125483034	2110.4718064268186	2.422779626921045E-4	0	-6.07073772800249	2265.4745198388155	
519000	-75823.6053902134	-75191.9935828892	-631.6118073241896	-75191.9935828892	2347.070427114062	-586.5077623993634	0.001661089921121556	1.0	0	-6.115892125483034	2175.472100171612	2.419812373825277E-4	0	-6.07073772800249	2347.070427114062	
520000	-75826.97864521251	-75196.37962303725	-630.599022175263	-75196.37962303725	2315.3935478113885	-586.2663401355329	0.002000318952982872	1.0	0	-6.115892125483034	2125.3340256507486	2.46315218710591E-4	0	-6.07073772800249	2315.3935478113885	
521000	-75820.85410481127	-75190.83768805303	-630.0164167582457	-75190.83768805303	2272.6346683465063	-584.5228712839015	0.0014342609049890426	1.0	0	-6.115892125483034	2065.352664264811	2.50217614594998E-4	0	-6.07073772800249	2272.6346683465063	
522000	-75815.68244996495	-75184.43706860379	-631.2453813611656	-75184.43706860379	2284.83682038879	-586.2543964667046	0.0017079235185634052	1.0	0	-6.115892125483034	2073.493054824439	2.4244072173905984E-4	0	-6.07073772800249	2284.83682038879	
523000	-75818.34267781614	-75189.4460715373	-628.896606278834	-75189.4460715373	2340.657025370705	-583.8108933533405	0.0016192550474042513	1.0	0	-6.115892125483034	2052.9155291732836	2.475974503923866E-4	0	-6.07073772800249	2340.657025370705	
524000	-75826.38487725296	-75194.35434525738	-632.0305319955818	-75194.35434525738	2368.425918562705	-587.3671042179129	0.0019062570034384847	1.0	0	-6.115892125483034	2212.957436652154	2.3871108633913358E-4	0	-6.07073772800249	2368.425918562705	
525000	-75814.33495773729	-75185.03870811699	-629.296249620295	-75185.03870811699	2304.61761592657	-584.5811788208656	0.0018049879257488967	1.0	0	-6.115892125483034	2135.4274786421106	2.4595143735448634E-4	0	-6.07073772800249	2304.61761592657	
526000	-75812.1208274322	-75180.58132521786	-631.5395022143362	-75180.58132521786	2321.6800996797283	-586.2187115644291	0.0015638343982179689	1.0	0	-6.115892125483034	2074.660869488659	2.4246070674729093E-4	0	-6.07073772800249	2321.6800996797283	
527000	-75829.50618175646	-75195.132259513	-634.3739222434554	-75195.132259513	2396.9811931492727	-589.6607928090684	0.0019267020764486581	1.0	0	-6.115892125483034	2094.0963908113586	2.3450536655167235E-4	0	-6.07073772800249	2371.2250229511405	
528000	-75824.54224223937	-75192.56096751246	-631.9812747269154	-75192.56096751246	2374.2714522618735	-586.3256600994556	0.0014380064846521233	1.0	0	-6.115892125483034	2042.2076264152208	2.416845545861861E-4	0	-6.07073772800249	2374.2714522618735	
529000	-75816.57800880508	-75185.0807450169	-631.497263788184	-75185.0807450169	2348.420655997291	-586.7997317847235	0.001887530993108109	1.0	0	-6.115892125483034	2044.927092979701	2.388041779644271E-4	0	-6.07073772800249	2348.420655997291	
530000	-75820.57484274877	-75188.77166011198	-631.8031826367941	-75188.77166011198	2369.0108864971644	-586.6067877619624	0.0016429243457814183	1.0	0	-6.115892125483034	2072.0686957285147	2.3950102849797518E-4	0	-6.07073772800249	2369.0108864971644	
531000	-75826.196299666	-75194.33889822272	-631.8574014432847	-75194.33889822272	2364.1905595790918	-586.4029050121093	0.0015345972885580934	1.0	0	-6.115892125483034	2041.6936363884793	2.3943901046354264E-4	0	-6.07073772800249	2364.1905595790918	
532000	-75828.6862056788	-75196.71674468489	-631.9694609938992	-75196.71674468489	2333.597424626692	-586.3272141551233	0.0014243351577884254	1.0	0	-6.115892125483034	2041.6720849382616	2.4412840656595403E-4	0	-6.07073772800249	2333.597424626692	
533000	-75814.87561367713	-75183.06684154064	-631.8087721364919	-75183.06684154064	2338.320518215427	-586.8639341893763	0.0017527616117937296	1.0	0	-6.115892125483034	2103.6208182985833	2.40014545005876E-4	0	-6.07073772800249	2338.320518215427	
534000	-75818.7822657817	-75192.8919622981	-625.8903034835939	-75192.8919622981	2220.9099006425076	-581.3415769451566	0.0017957164338996067	1.0	0	-6.115892125483034	2044.5031782166875	2.5534044944023926E-4	0	-6.07073772800249	2220.9099006425076	
535000	-75826.95562445081	-75195.18766581731	-631.767958633493	-75195.18766581731	2357.445419292165	-586.4170162906839	0.0015685168442141296	1.0	0	-6.115892125483034	2176.649986697747	2.4044791960460383E-4	0	-6.07073772800249	2357.445419292165	
536000	-75830.15031415652	-75197.4550021821	-632.6953119744123	-75197.4550021821	2369.2536898001636	-587.9228524890502	0.0018585128738726844	1.0	0	-6.115892125483034	2149.308716833225	2.3793121414692587E-4	0	-6.07073772800249	2369.2536898001636	
537000	-75831.22676480326	-75198.85870674273	-632.368058060531	-75198.85870674273	2356.3969752694384	-587.0007274770429	0.0015586684311949608	1.0	0	-6.115892125483034	2156.656764765869	2.408054405324599E-4	0	-6.07073772800249	2356.3969752694384	
538000	-75838.81230984617	-75206.81813386676	-631.9941759793978	-75206.81813386676	2377.7199192846138	-586.9537795881643	0.0017118041755774754	1.0	0	-6.115892125483034	2073.4068668976606	2.3963603793173316E-4	0	-6.07073772800249	2377.7199192846138	
539000	-75828.26266363138	-75195.22773748884	-633.0349261425469	-75195.22773748884	2366.416010453136	-587.6540887271069	0.001599540353249277	1.0	0	-6.115892125483034	2041.5260585686087	2.3549410961031726E-4	0	-6.07073772800249	2366.416010453136	
540000	-75822.15933707531	-75195.18228124877	-626.9770558265466	-75195.18228124877	2176.011075832862	-582.5470287297074	0.0018956092913929978	1.0	0	-6.115892125483034	2036.8690686054772	2.512423468169004E-4	0	-6.07073772800249	2176.011075832862	
541000	-75830.97645125748	-75201.27072246822	-629.7057287892544	-75201.27072246822	2353.5387736970197	-585.6021150870216	0.002105171998496127	1.0	0	-6.115892125483034	2087.5365809056993	2.485673194894014E-4	0	-6.07073772800249	2353.5387736970197	
542000	-75824.2207983943	-75197.148568952	-627.0722294422899	-75197.148568952	2238.348400318344	-582.0942744052319	0.0016179692114424186	1.0	0	-6.115892125483034	2038.148872002642	2.532022054011421E-4	0	-6.07073772800249	2238.348400318344	
543000	-75826.45237327987	-75197.35512237504	-629.0972509048315	-75197.35512237504	2319.0295100130566	-583.6543465312436	0.0014280414368736513	1.0	0	-6.115892125483034	2046.1911822306001	2.5364708074478756E-4	0	-6.07073772800249	2319.0295100130566	
544000	-75824.38655149139	-75194.67728456423	-629.7092669271724	-75194.67728456423	2374.8951178489488	-585.3581981348494	0.001955771158907238	1.0	0	-6.115892125483034	2089.6802316323133	2.4948012231163185E-4	0	-6.07073772800249	2374.8951178489488	
545000	-75833.43344534836	-75200.37745419946	-633.0559911488949	-75200.37745419946	2376.4758799618353	-588.2619479562279	0.0018494634528192014	1.0	0	-6.115892125483034	2165.408910921121	2.3775496714300618E-4	0	-6.07073772800249	2376.4758799618353	
546000	-75827.27213281194	-75197.52036026624	-629.751772545696	-75197.52036026624	2307.1521218719	-584.7590088741836	0.0016827704253330688	1.0	0	-6.115892125483034	2059.699529861151	2.4506562958760984E-4	0	-6.07073772800249	2307.1521218719	
547000	-75829.49085656105	-75198.5228301001	-630.9680264609473	-75198.5228301001	2376.881570160402	-585.9312099973695	0.0016582273490468218	1.0	0	-6.115892125483034	2091.8327601055676	2.4559917690630324E-4	0	-6.07073772800249	2376.881570160402	
548000	-75811.7668198104	-75183.38639053877	-628.3804292716243	-75183.38639053877	2338.6007504041354	-583.6939446948119	0.0017707045796869472	1.0	0	-6.115892125483034	2125.025801698221	2.509344866039092E-4	0	-6.07073772800249	2338.6007504041354	
549000	-75822.04840202587	-75193.22299412187	-628.825407904007	-75193.22299412187	2365.464124800232	-584.3257391082382	0.0018920529132810135	1.0	0	-6.115892125483034	2101.6316759783595	2.4807525810590834E-4	0	-6.07073772800249	2365.464124800232	
550000	-75827.54898884491	-75201.55309481938	-625.9958940255276	-75201.55309481938	2291.0661432539873	-581.7447937402479	0.0019478429220374008	1.0	0	-6.115892125483034	2042.739818113378	2.553392879992181E-4	0	-6.07073772800249	2291.0661432539873	
