#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:GTR1" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:GTR1" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:GTR1">
#                <taxonset id="TaxonSet.GTR1" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:GTR1" name="distribution" x="@birthRate.t:GTR1">
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.01" lower="0.0" name="S" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ClockPrior.c:GTR1" name="distribution">
#            <parameter id="clockRate.c:GTR1" name="x">1.0E-4</parameter>
#            <LogNormal id="LogNormalDistributionModel.01" name="distr">
#                <parameter estimate="false" id="RealParameter.02" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.03" lower="0.0" name="S" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <distribution id="Constraint_1.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:GTR1">
#            <taxonset id="Constraint_1" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="21" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="44" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="58" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="40" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="31" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="35" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="41" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.01" lower="2260.0" name="distr" upper="2763.0"/>
#        </distribution>
#        <distribution id="Constraint_2.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:GTR1">
#            <taxonset id="Constraint_2" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="76" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="27" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="51" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="42" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="15" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="71" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="47" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="62" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="8" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="18" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="49" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="77" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="48" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="30" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="7" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.02" lower="2344.0" name="distr" upper="2866.0"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@GTR1" id="treeLikelihood.GTR1" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:GTR1">
#            <siteModel id="SiteModel.s:GTR1" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:GTR1" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:GTR1" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:GTR1" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="LewisMK.s:GTR1" spec="beast.evolution.substitutionmodel.LewisMK" stateNumber="2"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:GTR1" id="StrictClock.c:GTR1" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	mutationRate	monophyletic(Constraint_1)	logP(mrca(Constraint_1))	mrcatime(Constraint_1)	clockRate	monophyletic(Constraint_2)	logP(mrca(Constraint_2))	mrcatime(Constraint_2)	
1370000	-73103.8797785651	-72399.72541957613	-704.1543589889579	-72399.72541957613	5592.304048554977	-651.4707967687231	7.986013850080788E-4	1.0	1	-6.220590170099739	2401.729155891388	1.0484225826252126E-4	1	-6.257667587882639	2461.2781969928064	
1380000	-73106.43058494787	-72393.78233460225	-712.6482503456181	-72393.78233460225	5940.825317894536	-658.3124606998546	6.03337228837324E-4	1.0	1	-6.220590170099739	2559.5878988809463	9.668267915848328E-5	1	-6.257667587882639	2542.459079982063	
1390000	-73092.20039377525	-72390.24148154365	-701.9589122315884	-72390.24148154365	5280.148128402495	-648.7945562893897	6.631577497115755E-4	1.0	1	-6.220590170099739	2305.389026829412	1.1097210104955611E-4	1	-6.257667587882639	2441.1201361472417	
1400000	-73093.97911687708	-72392.29668896442	-701.6824279126644	-72392.29668896442	5409.8493111049975	-649.4136036319019	8.385683882691338E-4	1.0	1	-6.220590170099739	2380.0068976640746	1.0893184633819704E-4	1	-6.257667587882639	2386.8496493698485	
1410000	-73098.18765813396	-72386.75116180748	-711.4364963264863	-72386.75116180748	6215.29454761435	-657.1998687711505	5.892925132717009E-4	1.0	1	-6.220590170099739	2460.0355140045626	1.0028098394392576E-4	1	-6.257667587882639	2584.3070447035734	
1420000	-73084.60057566159	-72382.41618619468	-702.1843894669128	-72382.41618619468	5432.554362825804	-649.3707320304691	7.488734077758302E-4	1.0	1	-6.220590170099739	2318.2292828173495	1.0757785901140872E-4	1	-6.257667587882639	2380.976626303305	
1430000	-73093.99007266203	-72393.3117522533	-700.6783204087327	-72393.3117522533	5252.071920710341	-647.8876573082679	7.15717919676809E-4	1.0	1	-6.220590170099739	2318.6356245183565	1.1190517798670049E-4	1	-6.257667587882639	2386.927084786451	
1440000	-73101.5809971216	-72397.98493942095	-703.5960577006468	-72397.98493942095	5608.598890536125	-650.9171204216658	7.756313918787271E-4	1.0	1	-6.220590170099739	2261.0609188654703	1.0730472624509594E-4	1	-6.257667587882639	2391.6618754242754	
1450000	-73092.36457259247	-72390.583952614	-701.7806199784656	-72390.583952614	5704.348434294557	-649.1274298271744	7.618653939151502E-4	1.0	1	-6.220590170099739	2324.8786650481775	1.09309083181574E-4	1	-6.257667587882639	2351.803804372364	
1460000	-73091.00912132494	-72382.78895232754	-708.2201689973957	-72382.78895232754	5866.26737427125	-654.7221797185579	6.886684916006518E-4	1.0	1	-6.220590170099739	2703.725036922672	1.0139005377485118E-4	1	-6.257667587882639	2528.0463331151514	
1470000	-73087.78720122649	-72382.10306119075	-705.6841400357315	-72382.10306119075	5606.629439932841	-652.4912260624046	7.13682336811799E-4	1.0	1	-6.220590170099739	2333.5677405939864	1.0422381881620478E-4	1	-6.257667587882639	2477.700393414991	
1480000	-73096.02397573023	-72389.90316980498	-706.120805925248	-72389.90316980498	5982.7355448153185	-653.1372471522265	7.482646340268615E-4	1.0	1	-6.220590170099739	2358.467308425136	1.0436956739788127E-4	1	-6.257667587882639	2533.2487965034106	
1490000	-73098.98845547858	-72389.38551511204	-709.6029403665493	-72389.38551511204	5770.738549680407	-655.5175235642009	6.137305139621091E-4	1.0	1	-6.220590170099739	2597.6624716017454	9.979252256416522E-5	1	-6.257667587882639	2536.956910818882	
1500000	-73098.49385165026	-72385.67644502828	-712.8174066219854	-72385.67644502828	6155.675242784064	-659.4237224380447	7.503564439897817E-4	1.0	1	-6.220590170099739	2744.1403625586745	9.670392331885803E-5	1	-6.257667587882639	2641.478908686704	
1510000	-73098.96292141466	-72390.86622963114	-708.096691783519	-72390.86622963114	5728.0354291595395	-654.7125787949134	6.985032082039325E-4	1.0	1	-6.220590170099739	2583.8523225651197	1.0236723535415384E-4	1	-6.257667587882639	2590.0861903723066	
1520000	-73111.47084299519	-72404.15530162826	-707.3155413669305	-72404.15530162826	5724.412794794842	-654.2798446727951	7.502973147164634E-4	1.0	1	-6.220590170099739	2329.285265616698	1.0317095066905275E-4	1	-6.257667587882639	2661.079162450616	
1530000	-73104.98184389358	-72391.06870311686	-713.913140776707	-72391.06870311686	6281.261594791397	-659.8527323447321	6.647824810035609E-4	1.0	1	-6.220590170099739	2568.1556741142736	9.41651535344239E-5	1	-6.257667587882639	2717.0750487341147	
1540000	-73096.64063122882	-72392.71994352528	-703.9206877035299	-72392.71994352528	5568.970400906082	-651.4786081040195	8.277237897468612E-4	1.0	1	-6.220590170099739	2310.661694579484	1.0659716261070178E-4	1	-6.257667587882639	2411.300581053774	
1550000	-73102.95874356001	-72390.27525788778	-712.6834856722289	-72390.27525788778	6228.306435586671	-658.4872919423696	6.264804352891726E-4	1.0	1	-6.220590170099739	2724.196365452969	9.624904523310755E-5	1	-6.257667587882639	2697.702395428359	
1560000	-73087.7125001138	-72383.15825376187	-704.5542463519387	-72383.15825376187	5701.6132441476275	-651.77501592757	7.837442495687798E-4	1.0	1	-6.220590170099739	2465.2666052702557	1.0452677994329702E-4	1	-6.257667587882639	2394.4607905441317	
1570000	-73108.41664945049	-72404.54903610588	-703.8676133446088	-72404.54903610588	5465.568407630389	-651.1447747697105	7.75266205901104E-4	1.0	1	-6.220590170099739	2324.11951215992	1.0648893790108324E-4	1	-6.257667587882639	2522.7923572820173	
1580000	-73097.16955145983	-72386.81091396934	-710.3586374904795	-72386.81091396934	6208.579618415345	-657.0226566571549	7.252339515074566E-4	1.0	1	-6.220590170099739	2439.615747580467	1.0030346749044217E-4	1	-6.257667587882639	2597.5266069007407	
1590000	-73096.17500427445	-72388.73059848949	-707.4444057849614	-72388.73059848949	6017.157115576091	-654.402911304637	7.541410166514424E-4	1.0	1	-6.220590170099739	2512.623173085324	1.0265827052892347E-4	1	-6.257667587882639	2474.242698665478	
1600000	-73100.099613575	-72386.91493439331	-713.1846791816938	-72386.91493439331	6218.539503706591	-660.5685758821733	8.848364530739723E-4	1.0	1	-6.220590170099739	2496.9016799178967	9.822274672458915E-5	1	-6.257667587882639	2667.4412051642094	
1610000	-73098.3972697551	-72394.6898947316	-703.7073750235193	-72394.6898947316	5423.3795217888855	-651.6964965041102	9.066010094295617E-4	1.0	1	-6.220590170099739	2403.568415699929	1.0763496783113844E-4	1	-6.257667587882639	2444.5067068815115	
1620000	-73094.63073454761	-72390.64735818606	-703.9833763615493	-72390.64735818606	5534.1302906362	-651.213962232465	7.727512010365212E-4	1.0	1	-6.220590170099739	2504.569078361404	1.0585442726944081E-4	1	-6.257667587882639	2385.9953977743544	
1630000	-73113.66283828866	-72403.97486205118	-709.6879762374709	-72403.97486205118	5988.765742017543	-655.8556223138129	6.47872434845851E-4	1.0	1	-6.220590170099739	2571.4884862392314	1.0010371926556828E-4	1	-6.257667587882639	2562.9379641973055	
1640000	-73115.14905660672	-72399.7351103637	-715.4139462430197	-72399.7351103637	6275.955270971555	-661.4183725639635	6.831342120196759E-4	1.0	1	-6.220590170099739	2636.1874203398093	9.32805644883575E-5	1	-6.257667587882639	2683.7805717412684	
1650000	-73107.64587916943	-72394.20359358833	-713.442285581104	-72394.20359358833	5990.374390591785	-660.2844871742494	7.983185320094703E-4	1.0	1	-6.220590170099739	2691.433456879006	9.625448744027192E-5	1	-6.257667587882639	2621.5542892832063	
1660000	-73105.49600420728	-72399.20333522052	-706.2926689867637	-72399.20333522052	6024.883953049718	-653.7917416471765	8.415466836632541E-4	1.0	1	-6.220590170099739	2473.9525483064435	1.0414510895607978E-4	1	-6.257667587882639	2404.9184259963013	
1670000	-73107.52669849459	-72404.9471609308	-702.5795375637991	-72404.9471609308	5292.291849969185	-649.5395412925319	7.129139165619867E-4	1.0	1	-6.220590170099739	2410.5511955513516	1.0725262377337485E-4	1	-6.257667587882639	2426.19101484848	
1680000	-73115.46734920927	-72400.83224903751	-714.6351001717617	-72400.83224903751	6018.279055454146	-661.0237033786834	7.350799519499432E-4	1.0	1	-6.220590170099739	2735.8142598111554	9.446598444542664E-5	1	-6.257667587882639	2678.571134031776	
1690000	-73103.19761171215	-72387.75878729655	-715.4388244156029	-72387.75878729655	6384.396544598232	-661.4461500266337	6.765591936023043E-4	1.0	1	-6.220590170099739	2739.6857251155066	9.402896680734494E-5	1	-6.257667587882639	2610.318441181124	
1700000	-73097.86780658705	-72393.04678059403	-704.8210259930145	-72393.04678059403	5747.822344149052	-652.0843838615439	7.827213928946044E-4	1.0	1	-6.220590170099739	2372.8483382549966	1.0544426003468308E-4	1	-6.257667587882639	2432.176063103253	
1710000	-73097.22467882537	-72392.99164699891	-704.2330318264511	-72392.99164699891	5650.845535395614	-651.8170935159782	8.188590036237833E-4	1.0	1	-6.220590170099739	2551.219946807925	1.0798889672526962E-4	1	-6.257667587882639	2349.740726173926	
1720000	-73109.3641830358	-72397.42079916278	-711.9433838730132	-72397.42079916278	5763.935152608625	-659.8151093963506	9.522427052397538E-4	1.0	1	-6.220590170099739	2582.2419289489703	1.015730888388615E-4	1	-6.257667587882639	2398.5497264967644	
1730000	-73093.39527664815	-72389.58386596659	-703.8114106815581	-72389.58386596659	5486.882673714653	-650.9462971813188	7.547703505608855E-4	1.0	0	-6.220590170099739	2435.157236307883	1.0593093298918484E-4	1	-6.257667587882639	2497.742860129584	
1740000	-73089.24349911658	-72383.22423817734	-706.0192609392334	-72383.22423817734	5728.590546831601	-652.8522182144995	7.150404346910875E-4	1.0	1	-6.220590170099739	2489.7833975661824	1.0456012452766035E-4	1	-6.257667587882639	2377.1339374047143	
1750000	-73092.33012823274	-72385.53407935139	-706.7960488813617	-72385.53407935139	5649.244583336388	-654.0282205016832	7.997386376747199E-4	1.0	1	-6.220590170099739	2364.9737184233727	1.0313889161568707E-4	0	-6.257667587882639	2402.8539531923925	
1760000	-73096.89082252157	-72382.11307314209	-714.7777493794887	-72382.11307314209	6539.730925288757	-660.8039934408666	6.719063006108357E-4	1.0	1	-6.220590170099739	2714.63154309706	9.485424273547389E-5	1	-6.257667587882639	2701.800763178521	
1770000	-73092.92409454867	-72380.47485506281	-712.4492394858522	-72380.47485506281	6044.558924398954	-659.0096136301214	7.416854068087471E-4	1.0	1	-6.220590170099739	2680.579161057187	9.67638062001858E-5	1	-6.257667587882639	2519.6607820237873	
1780000	-73114.908829212	-72398.48664126829	-716.4221879437052	-72398.48664126829	6472.532572582295	-662.8204641090981	7.431295955608082E-4	1.0	1	-6.220590170099739	2643.537888622049	9.384657868847422E-5	1	-6.257667587882639	2685.8215920726016	
1790000	-73112.59996508797	-72402.34323338619	-710.2567317017799	-72402.34323338619	6116.412861666341	-657.4909173570063	8.207356970082501E-4	1.0	1	-6.220590170099739	2441.7058161542636	1.0116434787286789E-4	1	-6.257667587882639	2557.021499222325	
1800000	-73097.23041652575	-72390.89082793711	-706.3395885886436	-72390.89082793711	5733.871844224763	-653.742417757458	8.182914383412225E-4	1.0	1	-6.220590170099739	2456.843068431717	1.0454111461010816E-4	1	-6.257667587882639	2392.1958362194587	
1810000	-73112.41754496154	-72399.66891388923	-712.7486310723116	-72399.66891388923	6312.525173700003	-658.1793138037951	5.502555183928016E-4	1.0	1	-6.220590170099739	2461.057888770663	9.974517515633677E-5	1	-6.257667587882639	2653.8398682504544	
1820000	-73093.25574834204	-72382.33978347287	-710.915964869169	-72382.33978347287	5986.676407120199	-657.1455001386341	6.682712546195565E-4	1.0	1	-6.220590170099739	2615.663244590465	9.880524990558243E-5	1	-6.257667587882639	2598.756562814868	
1830000	-73106.26383772542	-72399.7613332436	-706.502504481811	-72399.7613332436	6105.198538690101	-653.8921691947671	8.090681150854388E-4	1.0	1	-6.220590170099739	2303.0991059457833	1.0519583711275285E-4	1	-6.257667587882639	2507.683228982588	
1840000	-73094.5350969629	-72394.68974013823	-699.8453568246775	-72394.68974013823	5309.118444051617	-647.9604743210288	8.854392753901473E-4	1.0	1	-6.220590170099739	2333.649579631433	1.1212165095920248E-4	0	-6.257667587882639	2429.979658018732	
1850000	-73103.42437198863	-72395.13957652645	-708.2847954621898	-72395.13957652645	5965.554432310494	-655.6202197504791	8.205161701791727E-4	1.0	1	-6.220590170099739	2445.81453330303	1.0305732434251759E-4	1	-6.257667587882639	2529.695811360876	
1860000	-73118.48365276528	-72403.98093529428	-714.5027174709946	-72403.98093529428	6540.049051542163	-659.726272459485	5.432450500555991E-4	1.0	1	-6.220590170099739	2572.520447644939	9.70812654178408E-5	1	-6.257667587882639	2823.439682377236	
1870000	-73108.80322204495	-72403.1942329475	-705.6089890974492	-72403.1942329475	5685.904121074362	-652.9503586144803	8.065055328082477E-4	1.0	1	-6.220590170099739	2549.5513065522778	1.0452944485599189E-4	1	-6.257667587882639	2455.4303064549445	
1880000	-73091.89179395356	-72392.08741730057	-699.8043766529836	-72392.08741730057	5434.361526117651	-647.5920234125869	8.25450473049374E-4	1.0	1	-6.220590170099739	2384.7501551646546	1.1139471419833044E-4	1	-6.257667587882639	2447.2687593330756	
1890000	-73091.09703826146	-72377.01640546342	-714.0806327980342	-72377.01640546342	6559.009505608982	-660.3118837379131	6.921754027057615E-4	1.0	1	-6.220590170099739	2617.475442914109	9.617660936043758E-5	1	-6.257667587882639	2625.323737845497	
1900000	-73088.40588784026	-72385.63809727924	-702.767790561011	-72385.63809727924	5417.351199075169	-649.9266553768645	7.481209278488399E-4	1.0	1	-6.220590170099739	2289.325004507027	1.07123973030365E-4	1	-6.257667587882639	2434.614293195396	
1910000	-73093.98224235875	-72391.30448932247	-702.6777530362801	-72391.30448932247	5453.984069985405	-649.3744156071783	6.495429136387692E-4	1.0	1	-6.220590170099739	2351.7161225894065	1.0997959488755894E-4	1	-6.257667587882639	2470.5182102838294	
1920000	-73097.76994948741	-72396.42157660077	-701.3483728866399	-72396.42157660077	5376.785335713653	-648.8171303811735	7.870697540100269E-4	1.0	1	-6.220590170099739	2268.495400937258	1.0899924780583091E-4	1	-6.257667587882639	2388.515076758249	
1930000	-73098.99150290221	-72389.27308865661	-709.7184142455963	-72389.27308865661	5794.126591975814	-656.9125675655814	8.172588355761139E-4	1.0	1	-6.220590170099739	2539.1557121837805	1.0075802125754688E-4	1	-6.257667587882639	2520.7477210698175	
1940000	-73109.05678149972	-72401.91162159508	-707.1451599046474	-72401.91162159508	5915.383526938455	-654.0720814828235	7.431055457285205E-4	1.0	1	-6.220590170099739	2539.374645811343	1.0323704972719288E-4	1	-6.257667587882639	2481.2414442517743	
1950000	-73100.53669786615	-72396.11929638077	-704.4174014853837	-72396.11929638077	5820.700542619181	-651.6486011223191	7.69323447070555E-4	1.0	1	-6.220590170099739	2346.593631744197	1.0622880226840657E-4	1	-6.257667587882639	2466.6206803933337	
1960000	-73110.47398534078	-72401.87899193521	-708.5949934055659	-72401.87899193521	5857.25739642649	-655.5591547520902	7.819702075493383E-4	1.0	1	-6.220590170099739	2389.5193713494946	9.99522584032052E-5	1	-6.257667587882639	2505.708374951178	
1970000	-73102.28720329286	-72393.17114855959	-709.1160547332686	-72393.17114855959	5832.001114079573	-655.2223415209861	6.294368647218088E-4	1.0	1	-6.220590170099739	2574.177931453111	1.0127185069154816E-4	1	-6.257667587882639	2515.7578455366556	
1980000	-73109.47437676165	-72398.35140264238	-711.1229741192726	-72398.35140264238	5990.848042798276	-658.1549781670491	8.072738361523302E-4	1.0	1	-6.220590170099739	2490.0092695425046	9.876522251190039E-5	1	-6.257667587882639	2702.911539908543	
1990000	-73091.8650300831	-72391.08711729491	-700.777912788188	-72391.08711729491	5319.0470699371135	-648.32898143287	7.940098656988589E-4	1.0	1	-6.220590170099739	2266.0763318541763	1.0990533197836628E-4	1	-6.257667587882639	2388.481725828303	
2000000	-73096.65299996274	-72392.13253464384	-704.5204653189032	-72392.13253464384	5492.588047879547	-651.6980870320848	7.542945066184688E-4	1.0	1	-6.220590170099739	2350.7023137605584	1.0680994302254246E-4	1	-6.257667587882639	2373.4536757454907	
2010000	-73109.05363356402	-72396.30171816821	-712.751915395813	-72396.30171816821	6548.5405806473555	-659.2820304106505	7.265111155916255E-4	1.0	1	-6.220590170099739	2640.666308625333	9.777597218807438E-5	1	-6.257667587882639	2664.998887407774	
2020000	-73105.39331795395	-72387.03517467702	-718.3581432769269	-72387.03517467702	6421.393987862842	-665.4842011991757	8.750520581855883E-4	1.0	1	-6.220590170099739	2732.106255725968	9.455081810363922E-5	1	-6.257667587882639	2643.061299004575	
2030000	-73096.17102314594	-72389.80710230742	-706.3639208385217	-72389.80710230742	5670.8750884787105	-653.1093498134006	7.080170456423082E-4	1.0	1	-6.220590170099739	2489.310581656028	1.037039539859766E-4	1	-6.257667587882639	2583.390245161641	
2040000	-73110.82827889718	-72402.19501027523	-708.6332686219596	-72402.19501027523	5997.132324853402	-656.0213358571676	8.369802149619777E-4	1.0	1	-6.220590170099739	2450.6764557311913	1.024905729597491E-4	1	-6.257667587882639	2493.168234006244	
2050000	-73103.21770030436	-72399.60403738647	-703.6136629178984	-72399.60403738647	5452.438206103961	-650.7398428273981	7.410429513000826E-4	1.0	1	-6.220590170099739	2429.6403796345494	1.0727457956838182E-4	1	-6.257667587882639	2567.167854304035	
2060000	-73100.51409622654	-72394.80160667916	-705.7124895473853	-72394.80160667916	5904.919339295415	-653.0318285366845	7.849383214615594E-4	1.0	1	-6.220590170099739	2448.678424710062	1.0629254060941833E-4	1	-6.257667587882639	2491.710498640962	
2070000	-73118.34930565802	-72402.45916991672	-715.8901357412986	-72402.45916991672	6138.693167772406	-661.4063274846834	6.053550384758664E-4	1.0	1	-6.220590170099739	2650.596863141506	9.389801492830181E-5	1	-6.257667587882639	2640.5140079758908	
2080000	-73093.35655865532	-72389.12868671515	-704.227871940169	-72389.12868671515	5645.664087362713	-651.3254573764241	7.459314526286782E-4	1.0	1	-6.220590170099739	2428.488825326066	1.0617598870237795E-4	1	-6.257667587882639	2449.8543396054097	
2090000	-73088.28416379496	-72389.52748875992	-698.7566750350418	-72389.52748875992	5375.08701054745	-646.3152844477983	7.725011743127982E-4	1.0	1	-6.220590170099739	2282.4925632747495	1.124134983870283E-4	1	-6.257667587882639	2384.4500037029575	
2100000	-73090.1476176909	-72390.370010328	-699.7776073629055	-72390.370010328	5483.592130694196	-647.0440637341122	7.325489349467299E-4	1.0	1	-6.220590170099739	2318.859249388018	1.1104691536951468E-4	1	-6.257667587882639	2396.615240619685	
2110000	-73107.61179416321	-72391.6051598259	-716.0066343373222	-72391.6051598259	6312.073944264717	-662.6872755364902	7.849131324621246E-4	1.0	1	-6.220590170099739	2569.8834799302936	9.470575708197141E-5	1	-6.257667587882639	2598.3702871538735	
2120000	-73092.67452364923	-72384.32064877692	-708.3538748723067	-72384.32064877692	5875.84780526595	-655.7525876673476	8.40833620121242E-4	1.0	1	-6.220590170099739	2548.2507345890713	1.0233240425961811E-4	1	-6.257667587882639	2495.0411686401662	
2130000	-73098.80330988258	-72393.66942768377	-705.1338821988148	-72393.66942768377	6056.713370725004	-651.9045288940573	6.782537372811259E-4	1.0	1	-6.220590170099739	2359.567848173764	1.077349583863529E-4	1	-6.257667587882639	2361.282777181211	
2140000	-73104.73303525083	-72401.51459813211	-703.2184371187245	-72401.51459813211	5671.412384892226	-650.6480665164784	7.983131183893095E-4	1.0	1	-6.220590170099739	2390.797663554004	1.0705278680840739E-4	1	-6.257667587882639	2356.624754219643	
2150000	-73090.98533284801	-72380.22618011365	-710.7591527343562	-72380.22618011365	6055.551430227349	-657.5135419891303	7.582783615941585E-4	1.0	1	-6.220590170099739	2430.501128542154	9.852472789668781E-5	1	-6.257667587882639	2578.256962112346	
2160000	-73114.56936254822	-72410.58103691778	-703.9883256304436	-72410.58103691778	5902.838587090483	-651.7305252051895	8.627070921492546E-4	1.0	1	-6.220590170099739	2420.199476695809	1.0682468248705185E-4	1	-6.257667587882639	2418.02751140219	
2170000	-73095.4760807319	-72385.66902539793	-709.8070553339703	-72385.66902539793	5885.902207698227	-656.4660698305968	7.311923968693076E-4	1.0	1	-6.220590170099739	2600.19064055723	9.95831235749738E-5	1	-6.257667587882639	2541.32224452254	
2180000	-73085.78933352137	-72386.56745508725	-699.2218784341305	-72386.56745508725	5327.725887202891	-646.9832753575615	8.068656006772795E-4	1.0	1	-6.220590170099739	2294.3326189703594	1.128148878287087E-4	1	-6.257667587882639	2388.582006782507	
2190000	-73109.62917483403	-72404.06995216881	-705.5592226652153	-72404.06995216881	5758.465819664586	-653.5590802008186	9.193224295141602E-4	1.0	1	-6.220590170099739	2477.489491038563	1.067240169043134E-4	1	-6.257667587882639	2372.0540815877443	
2200000	-73101.41118696942	-72387.92274469257	-713.4884422768537	-72387.92274469257	6183.414847675317	-659.3543879329902	6.378433646604965E-4	1.0	1	-6.220590170099739	2639.4114326492763	9.59701622803144E-5	1	-6.257667587882639	2734.333733297066	
2210000	-73091.37758658433	-72391.6150666897	-699.7625198946394	-72391.6150666897	5428.040694415271	-647.448997086376	8.01743671523857E-4	1.0	1	-6.220590170099739	2352.5370766888846	1.1182399715186233E-4	1	-6.257667587882639	2390.7599799399377	
2220000	-73097.61398852785	-72392.43366313816	-705.1803253897008	-72392.43366313816	5899.1310659393075	-652.2756525167727	7.599895622151303E-4	1.0	1	-6.220590170099739	2363.472284652971	1.0461507609225745E-4	1	-6.257667587882639	2526.62658421214	
2230000	-73115.3274983545	-72400.75584500757	-714.5716533469223	-72400.75584500757	6463.909292926874	-660.6905121004469	6.958995000477789E-4	1.0	1	-6.220590170099739	2665.4869601432924	9.386514999022694E-5	1	-6.257667587882639	2518.2685837822214	
2240000	-73100.3705567237	-72389.9973736688	-710.3731830549109	-72389.9973736688	5989.0472597334765	-657.3362439394366	7.867185377615959E-4	1.0	1	-6.220590170099739	2449.3042002368584	9.947271580430077E-5	1	-6.257667587882639	2575.949027375824	
2250000	-73093.8387240314	-72388.50006126489	-705.3386627665182	-72388.50006126489	5428.968843142221	-653.4719486457655	9.536104554095163E-4	1.0	1	-6.220590170099739	2431.521994684799	1.0639778090404971E-4	1	-6.257667587882639	2356.412762699877	
2260000	-73104.03954714397	-72398.88224019235	-705.1573069516191	-72398.88224019235	5636.282085492141	-651.570393712886	6.228221332599963E-4	1.0	1	-6.220590170099739	2355.6816042616024	1.0797461581653333E-4	1	-6.257667587882639	2511.8562565440584	
2270000	-73104.34718293836	-72394.22953001899	-710.1176529193831	-72394.22953001899	5846.3298423436245	-656.26457204712	6.376026800001054E-4	1.0	1	-6.220590170099739	2526.341514497666	1.0098865814184428E-4	1	-6.257667587882639	2588.998683304559	
2280000	-73097.4661494046	-72395.74934434313	-701.7168050614644	-72395.74934434313	5498.974250174149	-649.2646725999736	7.968584506634574E-4	1.0	1	-6.220590170099739	2330.973677322426	1.0953923297328744E-4	1	-6.257667587882639	2450.417820877153	
2290000	-73097.63593389532	-72387.26312703709	-710.3728068582326	-72387.26312703709	6167.854123685914	-657.3553955368624	7.828092415298894E-4	1.0	1	-6.220590170099739	2592.7032201697702	1.0020369432907365E-4	1	-6.257667587882639	2526.9878294780133	
2300000	-73109.01487939274	-72405.74253743376	-703.2723419589739	-72405.74253743376	5889.006967860523	-650.7008938146266	7.910855591840901E-4	1.0	1	-6.220590170099739	2415.2165380637525	1.0778066444818925E-4	1	-6.257667587882639	2360.1122786480564	
2310000	-73092.78254286491	-72388.01476773927	-704.7677751256468	-72388.01476773927	5818.209639182863	-652.0225565618427	7.713061918369425E-4	1.0	1	-6.220590170099739	2431.172775173571	1.0647457727888294E-4	1	-6.257667587882639	2526.447543570734	
